Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	constraint_SUM_VIOL	constraint_footmin-no-s-unless-preceded-by-ww	constraint_footmin-none	constraint_posthoc-no-final-ww	constraint_posthoc-standardize-weakpos	constraint_strength.s=>-u	constraint_strength.w=>-p	constraint_stress.s=>-u	constraint_stress.w=>-p	constraint_word-elision	line	line_is_in_nonbounded_parses	line_iscorrect	line_iscorrect_dummy	line_iscorrect_dummy_iambic	line_iscorrect_human2	line_num	meter_info	num_sylls	num_sylls_correct	num_sylls_correct_control	num_sylls_correct_control_iambic	num_sylls_correct_human2	parse	parse_comp	parse_human	parse_human2	parse_str_compu	parse_str_human	parse_str_stress	parses_comp_nonbounded	perc_sylls_correct	perc_sylls_correct_control	perc_sylls_correct_control_iambic	perc_sylls_correct_human2	prosody_ipa	prosody_stress
tetrameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	0	0	0	0	0	0	0	0	0	0	Quoth the raven, “Nevermore.”	1	1	1	0	1	(90, 15)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	7	7	7	0	7	swswsws	swswsws	swswsws	swswsws	QUOTH  the  RAV  en  NEV  er  MORE	QUOTH  the  RAV  en  NEV  er  MORE	QUOTH  the  RAV  en  NEV  er  MORE	swswsws	1.0	1.0	0.0	1.0	`kwɑθ ðə `reɪ.vən `nɛ.vɛː.'mɔːr	P U PU PUS
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	0	0	0	0	0	0	0	0	0	0	“Prophet!” said I, “thing of evil prophet still, if bird or devil!	1	1	1	0	1	(91, 16)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	16	16	16	0	16	swswswswswswswsw	swswswswswswswsw	swswswswswswswsw	swswswswswswswsw	PRO  phet  SAID  i  THING  of  EV  il  PRO  phet  STILL  if  BIRD  or  DEV  il	PRO  phet  SAID  i  THING  of  EV  il  PRO  phet  STILL  if  BIRD  or  DEV  il	PRO  phet  SAID  I  THING  of  EV  il  PRO  phet  STILL  if  BIRD  or  DEV  il	swswswswswswswsw	1.0	1.0	0.0	1.0	`prɑ.fət `sɛd `aɪ `θɪŋ ʌv `iː.vəl `prɑ.fət `stɪl ɪf `bɛːd ɔːr `dɛ.vəl	PU P P P U PU PU P U P U PU
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	5.0	0	0	0	0	0	0	4.0	0	1.0	By that Heaven that bends above us by that God we both adore	1	1	1	0	1	(92, 16)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	15	15	15	0	15	swswswswswswsws	swswswswswswsws	swswswswswswsws	swswswswswswsws	BY  that  HEAVEN  that  BENDS  ab  OVE  us  BY  that  GOD  we  BOTH  ad  ORE	BY  that  HEAVEN  that  BENDS  ab  OVE  us  BY  that  GOD  we  BOTH  ad  ORE	by  THAT  HEAVEN  that  BENDS  AB  ove  US  by  that  GOD  WE  BOTH  AD  ore	swswswswswswsws | wwswswswswswsws | swswwswswswswsws | wwswwswswswswsws | wwswswswwsswsws | wwswwswswwsswsws | wwswwswswwswswws | wswswswswswswsws | wswswswswwsswsws | wsswswswswswsws | wwswwswswwsswsww | wwswwswswwsswwss | wsswwswswswswsws | wsswswswwsswsws | swswsswswswswsws | wwswsswswswswsws | wsswwswswwsswsws | wwswsswswwsswsws | wsswsswswswswsws | wsswsswswwsswsws	1.0	1.0	0.0	1.0	baɪ `ðæt `hɛ.vən `ðæt `bɛndz ə.`bʌv əs baɪ `ðæt `gɑd `wiː `boʊθ ə.`dɔːr	U P PU P P UP U U P P P P UP
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	2.0	0	0	0	0	0	0	2.0	0	0	Tell this soul with sorrow laden if, within the distant Aidenn,	1	1	1	0	1	(93, 16)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	16	16	16	0	16	swswswswswswswsw	swswswswswswswsw	swswswswswswswsw	swswswswswswswsw	TELL  this  SOUL  with  SOR  row  LAD  en  IF  with  IN  the  DIS  tant  AI  denn	TELL  this  SOUL  with  SOR  row  LAD  en  IF  with  IN  the  DIS  tant  AI  denn	TELL  this  SOUL  with  SOR  row  LAD  en  if  with  IN  the  DIS  tant  AI  denn	swswswswswswswsw	1.0	1.0	0.0	1.0	`tɛl ðɪs `soʊl wɪð `sɑ.roʊ `leɪ.dən ɪf wɪ.`ðɪn ðə `dɪ.stənt `eɪ.dʌ	P U P U PU PU U UP U PU PU
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	0	0	0	0	0	0	0	0	0	0	It shall clasp a sainted maiden whom the angels name Lenore	1	1	1	0	1	(94, 16)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	15	15	15	0	15	swswswswswswsws	swswswswswswsws	swswswswswswsws	swswswswswswsws	IT  shall  CLASP  a  SAINT  ed  MAID  en  WHOM  the  AN  gels  NAME  len  ORE	IT  shall  CLASP  a  SAINT  ed  MAID  en  WHOM  the  AN  gels  NAME  len  ORE	IT  SHALL  CLASP  a  SAINT  ed  MAID  en  WHOM  the  AN  gels  NAME  len  ORE	swswswswswswsws	1.0	1.0	0.0	1.0	`ɪt `ʃæl `klæsp eɪ `seɪn.tɪd `meɪ.dən `huːm ðə `eɪn.ʤəlz `neɪm lə.`nɔːr	P P P U PU PU P U PU P UP
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	1.0	0	0	0	0	0	0	0	0	1.0	Clasp a rare and radiant maiden whom the angels name Lenore.”	1	1	1	0	1	(95, 16)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	15	15	15	0	15	swswswswswswsws	swswswswswswsws	swswswswswswsws	swswswswswswsws	CLASP  a  RARE  and  RADI  ant  MAID  en  WHOM  the  AN  gels  NAME  len  ORE	CLASP  a  RARE  and  RADI  ant  MAID  en  WHOM  the  AN  gels  NAME  len  ORE	CLASP  a  RARE  and  RADI  ant  maid  EN  whom  THE  an  GELS  name  LEN  ore	swswswswswswsws | swswswwswswswsws | wswswswswswswsws	1.0	1.0	0.0	1.0	`klæsp eɪ `rɛr ænd `reɪ.diː.ənt `meɪ.dən `huːm ðə `eɪn.ʤəlz `neɪm lə.`nɔːr	P U P U PUU PU P U PU P UP
tetrameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	0	0	0	0	0	0	0	0	0	0	Quoth the raven, “Nevermore.”	1	1	1	0	1	(96, 16)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	7	7	7	0	7	swswsws	swswsws	swswsws	swswsws	QUOTH  the  RAV  en  NEV  er  MORE	QUOTH  the  RAV  en  NEV  er  MORE	QUOTH  the  RAV  en  NEV  er  MORE	swswsws	1.0	1.0	0.0	1.0	`kwɑθ ðə `reɪ.vən `nɛ.vɛː.'mɔːr	P U PU PUS
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	6.0	0	1.0	0	1.0	0	0	2.0	2.0	0	“Be that word our sign of parting, bird or fiend!” I shrieked, upstarting	1	0	1	0	1	(97, 17)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	16	12	16	0	16	swswswswswswswsw	swswswswswswwsws	swswswswswswswsw	swswswswswswswsw	BE  that  WORD  our  SIGN  of  PART  ing  BIRD  or  FIEND  i  shrieked  UP  start  ING	BE  that  WORD  our  SIGN  of  PART  ing  BIRD  or  FIEND  i  SHRIEKED  up  START  ing	BE  THAT  WORD  our  SIGN  of  PART  ing  BIRD  or  FIEND  I  SHRIEKED  UP  start  ing	swswswswswswwsws | swswswswswswwsww | swswswswswswswsw | swswswswswswssws | swswswswswswssww	0.75	1.0	0.0	1.0	`biː `ðæt `wɛːd aʊr `saɪn ʌv `pɑr.tɪŋ `bɛːd ɔːr `fiːnd `aɪ `ʃriːkt `ʌp.stɑ.tɪŋ	P P P U P U PU P U P P P PUU
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	3.0	0	0	0	0	0	0	2.0	0	1.0	“Get thee back into the tempest and the Night's Plutonian shore!	1	1	1	0	1	(98, 17)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	15	15	15	0	15	swswswswswswsws	swswswswswswsws	swswswswswswsws	swswswswswswsws	GET  thee  BACK  in  TO  the  TEM  pest  AND  the  NIGHT'S  plu  TON  ian  SHORE	GET  thee  BACK  in  TO  the  TEM  pest  AND  the  NIGHT'S  plu  TON  ian  SHORE	GET  thee  BACK  in  TO  the  TEM  pest  and  the  NIGHT'S  plu  TON  ian  shore	swswswswswswsws | swswswswswswswws | swswswswswswswsw | swswswswswswswss	1.0	1.0	0.0	1.0	`gɛt ðiː `bæk ɪn.`tuː ðə `tɛm.pəst ænd ðə `naɪts pluː.`toʊ.niː.ən `ʃɔːr	P U P UP U PU U U P UPUU P
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	8.0	0	0	0	0	0	0	4.0	4.0	0	Leave no black plume as a token of that lie thy soul hath spoken!	1	1	1	0	1	(99, 17)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	16	16	16	0	16	swswswswswswswsw	swswswswswswswsw	swswswswswswswsw	swswswswswswswsw	LEAVE  no  BLACK  plume  AS  a  TO  ken  OF  that  LIE  thy  SOUL  hath  SPO  ken	LEAVE  no  BLACK  plume  AS  a  TO  ken  OF  that  LIE  thy  SOUL  hath  SPO  ken	LEAVE  NO  BLACK  PLUME  as  a  TO  ken  of  THAT  LIE  thy  SOUL  HATH  SPO  ken	swswswswswswswsw | wswswwswswswswsw | wswswwswwsswswsw | swsswwswswswswsw | sswswwswswswswsw | swsswwswwsswswsw | sswswwswwsswswsw | swsswwswwsswwsww | sswswwswwsswwsww	1.0	1.0	0.0	1.0	`liːv `noʊ `blæk `pluːm æz eɪ `toʊ.kən ʌv `ðæt `laɪ ðaɪ `soʊl `hæθ `spoʊ.kən	P P P P U U PU U P P U P P PU
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	2.0	0	0	0	0	0	0	2.0	0	0	Leave my loneliness unbroken! quit the bust above my door!	1	1	1	0	1	(100, 17)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	15	15	15	0	15	swswswswswswsws	swswswswswswsws	swswswswswswsws	swswswswswswsws	LEAVE  my  LONE  li  NESS  un  BRO  ken  QUIT  the  BUST  ab  OVE  my  DOOR	LEAVE  my  LONE  li  NESS  un  BRO  ken  QUIT  the  BUST  ab  OVE  my  DOOR	LEAVE  my  LONE  li  ness  un  BRO  ken  QUIT  the  BUST  ab  OVE  my  DOOR	swswswswswswsws	1.0	1.0	0.0	1.0	`liːv maɪ `loʊn.liː.nəs ən.`broʊ.kən `kwɪt ðə `bʌst ə.`bʌv maɪ `dɔːr	P U PUU UPU P U P UP U P
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	0	0	0	0	0	0	0	0	0	0	Should you ask me, whence these stories?	1	1	1	0	1	(1, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	8	0	8	swswswsw	swswswsw	swswswsw	swswswsw	SHOULD  you  ASK  me  WHENCE  these  STO  ries	SHOULD  you  ASK  me  WHENCE  these  STO  ries	SHOULD  you  ASK  me  WHENCE  these  STO  ries	swswswsw	1.0	1.0	0.0	1.0	`ʃʊd juː `æsk miː `wɛns ðiːz `stɔː.riːz	P U P U P U PU
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	2.0	0	0	0	0	0	0	2.0	0	0	Whence these legends and traditions,	1	1	1	0	1	(2, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	8	0	8	swswswsw	swswswsw	swswswsw	swswswsw	WHENCE  these  LEG  ends  AND  tra  DI  tions	WHENCE  these  LEG  ends  AND  tra  DI  tions	WHENCE  these  LEG  ends  and  tra  DI  tions	swswswsw	1.0	1.0	0.0	1.0	`wɛns ðiːz `lɛ.ʤəndz ænd trə.`dɪ.ʃənz	P U PU U UPU
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	4.0	0	0	0	0	0	0	4.0	0	0	With the odors of the forest,	1	1	1	0	1	(3, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	8	0	8	swswswsw	swswswsw	swswswsw	swswswsw	WITH  the  ODO  rs  OF  the  FOR  est	WITH  the  ODO  rs  OF  the  FOR  est	with  the  ODO  rs  of  the  FOR  est	swswswsw | wwswswsw | wwswwsww	1.0	1.0	0.0	1.0	wɪð ðə `oʊ.dɛːz ʌv ðə `fɔː.rəst	U U PU U U PU
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	4.0	0	0	0	0	0	0	2.0	2.0	0	With the dew and damp of meadows,	1	1	1	0	1	(4, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	8	0	8	swswswsw	swswswsw	swswswsw	swswswsw	WITH  the  DEW  and  DAMP  of  MEAD  ows	WITH  the  DEW  and  DAMP  of  MEAD  ows	with  the  DEW  and  DAMP  of  MEAD  OWS	swswswsw | wwswswsw | swswswss | wwswswss | wwswwsww	1.0	1.0	0.0	1.0	wɪð ðə `duː ænd `dæmp ʌv `mɛ.'doʊz	U U P U P U PS
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	2.0	0	0	0	0	0	0	2.0	0	0	With the curling smoke of wigwams,	1	1	1	0	1	(5, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	8	0	8	swswswsw	swswswsw	swswswsw	swswswsw	WITH  the  CURL  ing  SMOKE  of  WIG  wams	WITH  the  CURL  ing  SMOKE  of  WIG  wams	with  the  CURL  ing  SMOKE  of  WIG  wams	swswswsw | wwswswsw | wwswwsww	1.0	1.0	0.0	1.0	wɪð ðə `kɛː.lɪŋ `smoʊk ʌv `wɪ.ɡwæm	U U PU P U PU
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	4.0	0	3.0	0	1.0	0	0	0	0	0	With the rushing of great rivers,	1	0	1	0	1	(6, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	5	8	0	8	swswswsw	wwswwssw	swswswsw	swswswsw	with  the  RUSH  ing  of  GREAT  RIV  ers	WITH  the  RUSH  ing  OF  great  RIV  ers	with  the  RUSH  ing  of  GREAT  RIV  ers	wwswwssw | swswwssw | swswswsw | wwswswsw | wwswwsww	0.625	1.0	0.0	1.0	wɪð ðə `rə.ʃɪŋ ʌv `greɪt `rɪ.vɛːz	U U PU U P PU
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	2.0	0	0	0	0	0	0	2.0	0	0	With their frequent repetitions,	1	1	1	0	1	(7, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	8	0	8	swswswsw	swswswsw	swswswsw	swswswsw	WITH  their  FRE  quent  REP  e  TI  tions	WITH  their  FRE  quent  REP  e  TI  tions	with  their  FRE  quent  REP  e  TI  tions	swswswsw | wwswswsw | wwswwsww	1.0	1.0	0.0	1.0	wɪð ðɛr `friː.kwənt 'rɛ.pə.`tɪ.ʃənz	U U PU SUPU
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	2.0	0	0	0	0	0	0	2.0	0	0	And their wild reverberations,	1	1	1	0	1	(8, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	8	0	8	swswswsw	swswswsw	swswswsw	swswswsw	AND  their  WILD  re  VER  ber  A  tions	AND  their  WILD  re  VER  ber  A  tions	and  their  WILD  re  VER  ber  A  tions	swswswsw | wwswswsw | wwswwsww	1.0	1.0	0.0	1.0	ænd ðɛr `waɪld rɪ.'vɛː.bɛː.`eɪ.ʃənz	U U P USUPU
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	2.0	0	0	0	0	0	0	2.0	0	0	As of thunder in the mountains?	1	1	1	0	1	(9, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	8	0	8	swswswsw	swswswsw	swswswsw	swswswsw	AS  of  THUN  der  IN  the  MOUN  tains	AS  of  THUN  der  IN  the  MOUN  tains	as  of  THUN  der  in  the  MOUN  tains	swswswsw | wwswswsw	1.0	1.0	0.0	1.0	æz ʌv `θʌn.dɛː ɪn ðə `maʊn.tənz	U U PU U U PU
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	0	0	0	0	0	0	0	0	0	0	I should answer, I should tell you,	1	1	1	0	1	(10, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	8	0	8	swswswsw	swswswsw	swswswsw	swswswsw	I  should  AN  swer  I  should  TELL  you	I  should  AN  swer  I  should  TELL  you	I  SHOULD  AN  swer  I  SHOULD  TELL  you	swswswsw	1.0	1.0	0.0	1.0	`aɪ `ʃʊd `æn.sɛː `aɪ `ʃʊd `tɛl juː	P P PU P P P U
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	4.0	0	0	0	0	0	0	4.0	0	0	“From the forests and the prairies,	1	1	1	0	1	(11, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	8	0	8	swswswsw	swswswsw	swswswsw	swswswsw	FROM  the  FORE  sts  AND  the  PRAI  ries	FROM  the  FORE  sts  AND  the  PRAI  ries	from  the  FORE  sts  and  the  PRAI  ries	swswswsw | wwswswsw | wwswwsww	1.0	1.0	0.0	1.0	frʌm ðə `fɔː.rəsts ænd ðə `preɪ.riːz	U U PU U U PU
tetrameter	trochaic	Z300194524	Henry Wadsworth Longfellow	The Song of Hiawatha	1855.0	6.0	0	3.0	0	1.0	0	0	0	2.0	0	From the great lakes of the Northland,	1	0	1	0	1	(12, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	5	8	0	8	swswswsw	wwsswwsw	swswswsw	swswswsw	from  the  GREAT  LAKES  of  the  NORTH  land	FROM  the  GREAT  lakes  OF  the  NORTH  land	from  the  GREAT  LAKES  of  the  NORTH  LAND	wwsswwsw | wwsswwss | swswswsw | wswswwsw | wwswswsw | wswswwss | wwsswsws | swsswwsw | swsswwss | swswswss | swsswssw	0.625	1.0	0.0	1.0	frʌm ðə `greɪt `leɪks ʌv ðə `nɔːrθ.'lænd	U U P P U U PS
